3/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Robo a unidades económicas;;;;;;;1;1;1;2;180;2;2
22/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;100;3;2
11/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
6/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Congestión vehicular;;;;;;;1;1;2;2;100;3;2
7/10/2025;MANABI;24 DE MAYO;131650;SUCRE;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;75; ; ;120;3;1;1;2;2;80;2;2
30/10/2025;PICHINCHA;CAYAMBE;170255;SANTA ROSA DE CUZUBAMBA;Gestión Sanitaria;Eventos clínicos;;;;;;;;;;;;;
22/10/2025;GUAYAS;DURAN;090750;ELOY ALFARO (DURÁN);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;100;2;3
23/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
28/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Presencia policial;1;45;1; ;524;5;1;1;1;1;220;2;3
7/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Intoxicaciones / envenenamiento;;;;;;;1;1;1;1;280;2;2
11/10/2025;COTOPAXI;PUJILI;050450;PUJILÍ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;2;3;100;3;1
28/10/2025;NAPO;ARCHIDONA;150350;ARCHIDONA;Gestión de Riesgos;Amenazas antrópicas;1;34;1; ;351;5;1;3;2;2;100;3;2
3/10/2025;IMBABURA;ANTONIO ANTE;100250;ATUNTAQUI;Seguridad Ciudadana;Libadores;1;34;1; ;532;5;1;1;1;1;250;1;2
13/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Extraviado;1;45;1; ;524;5;1;1;1;1;220;2;3
5/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;;;;;;;1;1;1;2;180;2;2
10/10/2025;COTOPAXI;PANGUA;050351;MORASPUNGO;Seguridad Ciudadana;Libadores;;;;;;;1;4;2;3;120;3;3
12/10/2025;PICHINCHA;QUITO;170180;SAN ANTONIO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;21; ; ;583;5;1;1;1;1;140;3;3
9/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Procedimientos;;;;;;;1;1;1;1;280;2;2
14/10/2025;LOJA;LOJA;110150;LOJA Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Choque por alcance;1;54;1; ;135;3;1;3;3;3;80;2;3
23/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;43;1; ;670;3;1;1;1;1;200;2;2
8/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Accidente de tránsito con heridos;;;;;;;1;1;1;1;280;2;2
17/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión de Riesgos;Amenazas antrópicas;1;45;1; ;524;5;1;1;1;1;220;2;3
20/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Gestión de Siniestros;Animales;;;;;;;1;1;2;2;100;3;2
3/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;2;180;2;2
24/10/2025;GUAYAS;EMPALME;090850;VELASCO IBARRA (EL EMPALME);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;2;250;2;2
8/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
25/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;1;1;280;2;2
25/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Robo a unidades económicas;1;36;1; ;133;3;1;1;2;2;60;1;2
13/10/2025;LOS RIOS;BUENA FE;121050;SAN JACINTO DE BUENA FÉ;Seguridad Ciudadana;Boleta de citación;2;36;1; ;922;5;1;1;1;1;100;2;2
27/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Desaparecido;;;;;;;1;1;2;2;100;3;2
5/10/2025;PICHINCHA;QUITO;170184;TUMBACO;Servicios Municipales;Mantenimiento en vías y espacios públicos;1;72;1; ;425;5;1;1;1;1;300;2;2
30/10/2025;ORELLANA;LORETO;220450;LORETO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
29/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Consumo de sustancias sujetas a fiscalización;;;;;;;1;1;1;1;280;2;2
30/10/2025;MANABI;MANTA;130850;MANTA;Seguridad Ciudadana;Robo;1;35;1; ;65;1;1;1;1;1;100;2;3
27/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Libadores;1;45;1; ;524;5;1;1;1;1;220;2;3
20/10/2025;GUAYAS;SAMBORONDON;091650;SAMBORONDÓN;Gestión de Siniestros;Atención;;;;;;;1;3;2;2;100;3;3
22/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio público;;;;;;;1;1;1;1;280;2;2
18/10/2025;GUAYAS;SAMBORONDON;091650;SAMBORONDÓN;Seguridad Ciudadana;Presencia policial;;;;;;;1;3;2;2;100;3;3
15/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Servicios Municipales;Energía eléctrica;1;69;1; ;253;3;1;1;2;2;60;2;3
30/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Servicios;;;;;;;1;1;1;1;280;2;2
1/10/2025;CHIMBORAZO;RIOBAMBA;060150;RIOBAMBA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;2;180;2;2
20/10/2025;PICHINCHA;MEJIA;170350;MACHACHI;Seguridad Ciudadana;Presencia policial;1;86;1; ;80;3;1;2;2;2;100;3;3
18/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;1;69;1; ;253;3;1;1;2;2;60;2;3
9/10/2025;PICHINCHA;RUMIÑAHUI;170550;SANGOLQUI;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;55;1; ;933;5;1;1;1;1;350;2;2
20/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Presencia policial;;;;;;;1;1;2;2;100;3;2
12/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Ficha de datos información;1;36;1; ;133;3;1;1;2;2;60;1;2
30/10/2025;COTOPAXI;PUJILI;050450;PUJILÍ;Seguridad Ciudadana;Ficha de datos operativo;;;;;;;1;3;2;3;100;3;1
3/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
13/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Seguridad Ciudadana;Robo;1;69;1; ;253;3;1;1;2;2;60;2;3
3/10/2025;TUNGURAHUA;SAN PEDRO DE PELILEO;180751;BENÍTEZ (PACHANLICA);Tránsito y Movilidad;Accidente de tránsito con heridos;;;;;;;;;;;;;
15/10/2025;PICHINCHA;QUITO;170177;POMASQUI;Seguridad Ciudadana;Traslado de valores;1;32;1; ;255;4;1;3;1;1;250;2;3
30/10/2025;MORONA SANTIAGO;SEVILLA DON BOSCO;141350;SEVILLA DON BOSCO;Servicio Militar;Retén militar;;;;;;;;;;;;;
16/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;2;43;1; ;670;3;1;1;1;1;200;2;2
10/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;280;2;2
18/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Constatar persona sin vida;1;45;1; ;524;5;1;1;1;1;220;2;3
14/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Orden de incautación/embargo;1;45;1; ;524;5;1;1;1;1;220;2;3
4/10/2025;PASTAZA;PASTAZA;160150;PUYO Y CAPITAL PROVINCIAL;Servicio Militar;Otros control de armas municiones y explosivos;2;56;1; ;657;3;1;1;3;2;200;2;3
19/10/2025;GUAYAS;ISIDRO AYORA;092850;ISIDRO AYORA;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
6/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;1;2;100;2;2
16/10/2025;GUAYAS;MILAGRO;091050;MILAGRO;Gestión Sanitaria;Accidente de tránsito;;;;;;;1;1;2;2;60;2;3
5/10/2025;GUAYAS;PEDRO CARBO;091450;PEDRO CARBO;Tránsito y Movilidad;Otros;;;;;;;1;3;2;2;100;2;3
3/10/2025;LOJA;LOJA;110150;LOJA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio público;1;54;1; ;135;3;1;3;3;3;80;2;3
10/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Gestión Sanitaria;Transporte secundario;1;36;1; ;133;3;1;1;2;2;60;1;2
31/10/2025;TUNGURAHUA;AMBATO;180150;AMBATO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos información;2;49;1; ;300;5;1;1;1;1;250;2;2
6/10/2025;PICHINCHA;QUITO;170155;CALDERÓN (CARAPUNGO);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;69;1; ;253;3;1;1;2;2;60;2;3
7/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Sonidos de alarma;;;;;;;1;1;1;1;280;2;2
12/10/2025;LOJA;LOJA;110156;MALACATOS (VALLADOLID);Tránsito y Movilidad;Procedimientos;2;74;1; ;300;1;1;4;3;3;50;2;2
19/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;280;2;2
18/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;280;2;2
2/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Boleta / orden de autoridad;1;36;1; ;133;3;1;1;2;2;60;1;2
18/10/2025;PICHINCHA;QUITO;170151;ALANGASÍ;Servicios Municipales;Alerta / seguridad;1;29;1; ;687;4;1;1;1;1;300;2;2
1/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión Sanitaria;Mal estado general;1;45;1; ;524;5;1;1;1;1;220;2;3
21/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Dolor torácico / precordial;;;;;;;1;1;1;1;280;2;2
10/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Gestión Sanitaria;Transporte secundario;1;36;1; ;133;3;1;1;2;2;60;1;2
8/10/2025;CARCHI;MIRA;040450;MIRA (CHONTAHUASI);Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;200;2;2
9/10/2025;MANABI;PORTOVIEJO;130153;CRUCITA;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
19/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
11/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;1;2;100;2;2
17/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Colisión choque y/o volcamiento;;;;;;;1;1;1;1;280;2;2
18/10/2025;MANABI;PORTOVIEJO;130150;PORTOVIEJO Y CAPITAL PROVINCIAL;Gestión Sanitaria;Agresión sexual;1;26;1; ;167;4;1;3;2;2;80;3;2
15/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
21/10/2025;EL ORO;SANTA ROSA;071250;SANTA ROSA;Seguridad Ciudadana;Escándalo en espacio público;;;;;;;1;1;2;1;150;2;3
4/10/2025;IMBABURA;SAN MIGUEL DE URCUQUI;100651;CAHUASQUÍ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
9/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
17/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión Sanitaria;Heridas / Lesiones múltiples;1;45;1; ;524;5;1;1;1;1;220;2;3
23/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Seguridad Ciudadana;Escándalo en espacio público;;;;;;;1;3;1;2;100;2;2
3/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
20/10/2025;PICHINCHA;RUMIÑAHUI;170551;COTOGCHOA;Seguridad Ciudadana;Presencia policial;2;50;1; ;279;5;1;1;1;1;120;2;3
14/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Servicios;;;;;;;1;1;1;1;280;2;2
12/10/2025;GUAYAS;DAULE;090650;DAULE;Seguridad Ciudadana;Libadores;;;;;;;1;1;2;2;150;3;3
4/10/2025;GUAYAS;DURAN;090750;ELOY ALFARO (DURÁN);Seguridad Ciudadana;Ficha de datos información;;;;;;;1;1;1;1;100;2;3
13/10/2025;GUAYAS;BALZAR;090450;BALZAR;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;3;3;3;50;3;3
2/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Convulsión / epilepsia;;;;;;;1;1;1;1;280;2;2
3/10/2025;AZUAY;PAUTE;010550;PAUTE;Gestión Sanitaria;Alcohol;;;;;;;;;;;;;
18/10/2025;PICHINCHA;QUITO;170154;CALACALÍ;Seguridad Ciudadana;Ficha de datos;;;;;;;;;;;;;
20/10/2025;GUAYAS;MILAGRO;091050;MILAGRO;Gestión Sanitaria;Traumatismos / lesiones / caídas;;;;;;;1;1;2;2;60;2;3
4/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;500;3;1
12/10/2025;MORONA SANTIAGO;MORONA;140150;MACAS Y CAPITAL PROVINCIAL;Servicios Municipales;Parcial;1;84;1; ;160;3;1;1;2;2;150;2;2
28/10/2025;MANABI;TOSAGUA;131550;TOSAGUA;Seguridad Ciudadana;Presencia policial;;;;;;;;;;;;;
22/10/2025;AZUAY;CUENCA;010150;CUENCA Y CAPITAL PROVINCIAL.;Tránsito y Movilidad;Denuncias / campañas;;;;;;;1;3;1;2;100;2;2
16/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Gestión Sanitaria;Mal estado general;1;45;1; ;524;5;1;1;1;1;220;2;3
24/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Libadores;1;45;1; ;524;5;1;1;1;1;220;2;3
25/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
14/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Traumatismos / lesiones / caídas;;;;;;;1;1;1;1;280;2;2
16/10/2025;LOJA;LOJA;110150;LOJA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Extorsión;1;54;1; ;135;3;1;3;3;3;80;2;3
5/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
1/10/2025;TUNGURAHUA;AMBATO;180150;AMBATO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos información;2;49;1; ;300;5;1;1;1;1;250;2;2
11/10/2025;PICHINCHA;RUMIÑAHUI;170550;SANGOLQUI;Seguridad Ciudadana;Presencia policial;1;55;1; ;933;5;1;1;1;1;350;2;2
31/10/2025;EL ORO;MACHALA;070150;MACHALA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;100;3;2
29/10/2025;COTOPAXI;LATACUNGA;050150;LATACUNGA Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Libadores;;;;;;;1;1;1;1;500;3;1
31/10/2025;LOS RIOS;BABAHOYO;120150;BABAHOYO Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Resguardo a personas que traslada valores a nivel local;1;88;1; ;954;3;1;1;1;1;200;2;2
3/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión de Riesgos;Amenazas antrópicas;;;;;;;1;1;1;1;280;2;2
14/10/2025;GUAYAS;NARANJAL;091153;SANTA ROSA DE FLANDES;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
11/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Libadores;2;43;1; ;670;3;1;1;1;1;200;2;2
16/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Presencia policial;1;45;1; ;524;5;1;1;1;1;220;2;3
16/10/2025;LOS RIOS;QUINSALOMA;121350;QUINSALOMA;Gestión Sanitaria;Alteración consciencia / lipotimia;;;;;;;;;;;;;
15/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
12/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Presencia policial;1;45;1; ;524;5;1;1;1;1;220;2;3
11/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Registro de personas y/o vehículos con actitud sospechosa;1;45;1; ;524;5;1;1;1;1;220;2;3
11/10/2025;PICHINCHA;QUITO;170157;CUMBAYÁ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;65;1; ;523;4;1;1;1;1;300;2;2
3/10/2025;IMBABURA;ANTONIO ANTE;100254;SAN ROQUE;Gestión de Siniestros;Vehiculares;1;59; ; ;203;3;1;2;2;2;300;3;3
29/10/2025;LOS RIOS;QUEVEDO;120550;QUEVEDO;Seguridad Ciudadana;Sicariato;1;55; ; ;186;4;1;1;2;2;220;3;2
4/10/2025;AZUAY;CUENCA;010160;PACCHA;Gestión de Riesgos;Contaminación ambiental;;;;;;;1;1;1;1;400;2;2
7/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Violencia contra la mujer o miembros del núcleo familiar psicológica;1;45;1; ;524;5;1;1;1;1;220;2;3
27/10/2025;GUAYAS;DAULE;090650;DAULE;Tránsito y Movilidad;Procedimientos;;;;;;;1;1;2;2;150;3;3
17/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
30/10/2025;PICHINCHA;QUITO;170157;CUMBAYÁ;Tránsito y Movilidad;Accidente de tránsito sin heridos;1;65;1; ;523;4;1;1;1;1;300;2;2
25/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;36;1; ;133;3;1;1;2;2;60;1;2
17/10/2025;GUAYAS;NOBOL;092550;NARCISA DE JESÚS (NOBOL);Tránsito y Movilidad;Procedimientos;;;;;;;1;1;1;1;250;2;3
2/10/2025;MORONA SANTIAGO;MORONA;140150;MACAS Y CAPITAL PROVINCIAL;Servicios Municipales;Alerta / seguridad;1;84;1; ;160;3;1;1;2;2;150;2;2
3/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Escándalo;1;45;1; ;524;5;1;1;1;1;220;2;3
13/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;1;1;280;2;2
20/10/2025;ORELLANA;LA JOYA DE LOS SACHAS;220350;LA JOYA DE LOS SACHAS;Seguridad Ciudadana;Traslado de valores;1;65;1; ;759;3;1;1;2;1;80;2;2
15/10/2025;IMBABURA;IBARRA;100150;SAN MIGUEL DE IBARRA Y CAPITAL*;Seguridad Ciudadana;Plantones;2;43;1; ;670;3;1;1;1;1;200;2;2
20/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Gestión Sanitaria;Productos químicos;;;;;;;1;1;1;1;280;2;2
29/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Accidente de tránsito con heridos;;;;;;;1;1;1;1;280;2;2
12/10/2025;EL ORO;PIÑAS;071050;PIÑAS;Seguridad Ciudadana;Escándalo;;;;;;;1;1;3;1;300;2;1
9/10/2025;GUAYAS;PLAYAS;092150;GENERAL VILLAMIL (PLAYAS);Seguridad Ciudadana;Ficha de datos información;;;;;;;;;;;;;
18/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;45;1; ;524;5;1;1;1;1;220;2;3
14/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Tránsito y Movilidad;Procedimientos;;;;;;;1;1;1;1;280;2;2
22/10/2025;COTOPAXI;PUJILI;050450;PUJILÍ;Gestión Sanitaria;Transporte secundario;;;;;;;1;3;2;3;100;3;1
17/10/2025;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;230150;SANTO DOMINGO DE LOS COLORADOS;Tránsito y Movilidad;Procedimientos;1;36;1; ;133;3;1;1;2;2;60;1;2
31/10/2025;EL ORO;ARENILLAS;070250;ARENILLAS;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;2;120;2;2
31/10/2025;LOS RIOS;QUEVEDO;120550;QUEVEDO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;55; ; ;186;4;1;1;2;2;220;3;2
4/10/2025;TUNGURAHUA;CEVALLOS;180350;CEVALLOS;Seguridad Ciudadana;Libadores;;;;;;;;;;;;;
18/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Ficha de datos;;;;;;;1;1;1;1;280;2;2
12/10/2025;PICHINCHA;QUITO;170156;CONOCOTO;Seguridad Ciudadana;Ficha de datos;2;53;1; ;1040;5;1;2;1;1;300;2;2
14/10/2025;ORELLANA;ORELLANA;220150;PUERTO FRANCISCO DE ORELLANA (EL COCA),CABECERA C*;Seguridad Ciudadana;Escándalo;1;30;1; ;747;5;1;3;2;2;150;2;1
23/10/2025;PICHINCHA;QUITO;170150;QUITO DISTRITO METROPOLITANO;Seguridad Ciudadana;Registro de personas y/o vehículos con actitud sospechosa;1;45;1; ;524;5;1;1;1;1;220;2;3
30/10/2025;PICHINCHA;PEDRO VICENTE MALDONADO;170850;PEDRO VICENTE MALDONADO;Seguridad Ciudadana;Apoyo a instituciones articuladas;1;78;1; ;1310;3;1;1;2;2;150;3;3
18/10/2025;CARCHI;MONTUFAR;040550;SAN GABRIEL;Seguridad Ciudadana;Libadores;;;;;;;1;1;2;2;120;2;2
5/10/2025;GUAYAS;GUAYAQUIL;090150;GUAYAQUIL Y CAPITAL PROVINCIAL;Seguridad Ciudadana;Escándalo en espacio privado;;;;;;;1;1;1;1;280;2;2
1/10/2025;LOJA;MACARA;110850;MACARÁ;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;1;62;1; ;253;3;1;3;2;2;150;3;2
1/10/2025;GUAYAS;SAMBORONDON;091651;TARIFA;Servicio Militar;Vigilancia autoridades;;;;;;;;;;;;;
3/10/2025;BOLIVAR;SAN MIGUEL;020550;SAN MIGUEL;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;1;1;2;3;80;3;2
30/10/2025;GUAYAS;NOBOL;092550;NARCISA DE JESÚS (NOBOL);Tránsito y Movilidad;Vehículo en mal estado;;;;;;;1;1;1;1;250;2;3
15/10/2025;TUNGURAHUA;AMBATO;180158;MONTALVO;Seguridad Ciudadana;Patrullaje policial en el sector solicitado;;;;;;;;;;;;;
